"ItinID","MktID","MktCoupons","Year","Quarter","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCountry","OriginStateFips","OriginState","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCountry","DestStateFips","DestState","DestStateName","DestWac","AirportGroup","WacGroup","TkCarrierChange","TkCarrierGroup","OpCarrierChange","OpCarrierGroup","RPCarrier","TkCarrier","OpCarrier","BulkFare","Passengers","MktFare","MktDistance","MktDistanceGroup","MktMilesFlown","NonStopMiles","ItinGeoType","MktGeoType",
202213856395,20221385639501,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13244,1324402,33244,"MEM","US","47","TN","Tennessee",54,"DCA:ATL:MEM","38:34:54",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,183.81,879.00,2,879.00,762.00,2,2,
202213856395,20221385639503,2,2022,1,13244,1324402,33244,"MEM","US","47","TN","Tennessee",54,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MEM:TPA:DCA","54:33:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,307.19,1469.00,3,1469.00,762.00,2,2,
202213856396,20221385639601,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,5.00,5.00,1141.00,3,1141.00,919.00,2,2,
202213856397,20221385639701,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,11.00,1141.00,3,1141.00,919.00,2,2,
202213856398,20221385639801,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,2.00,57.00,1141.00,3,1141.00,919.00,2,2,
202213856399,20221385639901,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,67.00,1141.00,3,1141.00,919.00,2,2,
202213856400,20221385640001,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,92.00,1141.00,3,1141.00,919.00,2,2,
202213856401,20221385640101,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,102.00,1141.00,3,1141.00,919.00,2,2,
202213856402,20221385640201,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,149.00,1141.00,3,1141.00,919.00,2,2,
202213856403,20221385640301,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,160.00,1141.00,3,1141.00,919.00,2,2,
202213856404,20221385640401,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,169.00,1141.00,3,1141.00,919.00,2,2,
202213856405,20221385640501,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,182.00,1141.00,3,1141.00,919.00,2,2,
202213856406,20221385640601,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,212.00,1141.00,3,1141.00,919.00,2,2,
202213856407,20221385640701,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,245.00,1141.00,3,1141.00,919.00,2,2,
202213856408,20221385640801,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,39.50,1141.00,3,1141.00,919.00,2,2,
202213856408,20221385640803,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,39.50,1141.00,3,1141.00,919.00,2,2,
202213856409,20221385640901,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,57.50,1141.00,3,1141.00,919.00,2,2,
202213856409,20221385640903,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,57.50,1141.00,3,1141.00,919.00,2,2,
202213856410,20221385641001,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,72.50,1141.00,3,1141.00,919.00,2,2,
202213856410,20221385641003,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,72.50,1141.00,3,1141.00,919.00,2,2,
202213856411,20221385641101,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,77.50,1141.00,3,1141.00,919.00,2,2,
202213856411,20221385641103,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,77.50,1141.00,3,1141.00,919.00,2,2,
202213856412,20221385641201,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,82.50,1141.00,3,1141.00,919.00,2,2,
202213856412,20221385641203,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,82.50,1141.00,3,1141.00,919.00,2,2,
202213856413,20221385641301,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,92.50,1141.00,3,1141.00,919.00,2,2,
202213856413,20221385641303,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,92.50,1141.00,3,1141.00,919.00,2,2,
202213856414,20221385641401,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,115.00,1141.00,3,1141.00,919.00,2,2,
202213856414,20221385641403,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,115.00,1141.00,3,1141.00,919.00,2,2,
202213856415,20221385641501,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,118.50,1141.00,3,1141.00,919.00,2,2,
202213856415,20221385641503,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,118.50,1141.00,3,1141.00,919.00,2,2,
202213856416,20221385641601,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,129.00,1141.00,3,1141.00,919.00,2,2,
202213856416,20221385641603,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,129.00,1141.00,3,1141.00,919.00,2,2,
202213856417,20221385641701,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,137.50,1141.00,3,1141.00,919.00,2,2,
202213856417,20221385641703,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,137.50,1141.00,3,1141.00,919.00,2,2,
202213856418,20221385641801,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,141.50,1141.00,3,1141.00,919.00,2,2,
202213856418,20221385641803,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,141.50,1141.00,3,1141.00,919.00,2,2,
202213856419,20221385641901,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,152.50,1141.00,3,1141.00,919.00,2,2,
202213856419,20221385641903,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,152.50,1141.00,3,1141.00,919.00,2,2,
202213856420,20221385642001,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,160.00,1141.00,3,1141.00,919.00,2,2,
202213856420,20221385642003,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,160.00,1141.00,3,1141.00,919.00,2,2,
202213856421,20221385642101,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,173.50,1141.00,3,1141.00,919.00,2,2,
202213856421,20221385642103,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,173.50,1141.00,3,1141.00,919.00,2,2,
202213856422,20221385642201,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,177.50,1141.00,3,1141.00,919.00,2,2,
202213856422,20221385642203,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,177.50,1141.00,3,1141.00,919.00,2,2,
202213856423,20221385642301,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,218.00,1141.00,3,1141.00,919.00,2,2,
202213856423,20221385642303,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,218.00,1141.00,3,1141.00,919.00,2,2,
202213856424,20221385642401,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,242.00,1141.00,3,1141.00,919.00,2,2,
202213856424,20221385642403,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,242.00,1141.00,3,1141.00,919.00,2,2,
202213856425,20221385642501,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,249.00,1141.00,3,1141.00,919.00,2,2,
202213856425,20221385642503,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:ATL:DCA","33:34:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,249.00,1141.00,3,1141.00,919.00,2,2,
202213856426,20221385642601,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,3.00,5.00,1141.00,3,1141.00,919.00,2,2,
202213856426,20221385642603,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:BNA:DCA","33:54:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,3.00,6.00,1368.00,3,1368.00,919.00,2,2,
202213856427,20221385642701,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,52.30,1141.00,3,1141.00,919.00,2,2,
202213856427,20221385642703,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:BNA:DCA","33:54:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,62.70,1368.00,3,1368.00,919.00,2,2,
202213856428,20221385642801,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,56.85,1141.00,3,1141.00,919.00,2,2,
202213856428,20221385642803,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:BNA:DCA","33:54:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,68.15,1368.00,3,1368.00,919.00,2,2,
202213856429,20221385642901,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,87.31,1141.00,3,1141.00,919.00,2,2,
202213856429,20221385642903,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:BNA:DCA","33:54:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,104.69,1368.00,3,1368.00,919.00,2,2,
202213856430,20221385643001,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,150.98,1141.00,3,1141.00,919.00,2,2,
202213856430,20221385643003,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:BNA:DCA","33:54:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,181.02,1368.00,3,1368.00,919.00,2,2,
202213856431,20221385643101,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,154.62,1141.00,3,1141.00,919.00,2,2,
202213856431,20221385643103,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:BNA:DCA","33:54:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,185.38,1368.00,3,1368.00,919.00,2,2,
202213856432,20221385643201,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,171.67,1141.00,3,1141.00,919.00,2,2,
202213856432,20221385643203,1,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,10821,1082106,30852,"BWI","US","24","MD","Maryland",35,"MIA:BWI","33:35",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,142.33,946.00,2,946.00,946.00,2,2,
202213856433,20221385643301,3,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,11259,1125904,30194,"DAL","US","48","TX","Texas",74,"DCA:ATL:MIA:DAL","38:34:33:74",0.00,"WN:WN:WN",0.00,"WN:WN:WN","WN","WN","WN",0.00,1.00,157.25,2250.00,5,2250.00,1184.00,2,2,
202213856433,20221385643304,1,2022,1,11259,1125904,30194,"DAL","US","48","TX","Texas",74,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"DAL:DCA","74:38",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,82.75,1184.00,3,1184.00,1184.00,2,2,
202213856434,20221385643401,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,6.15,1141.00,3,1141.00,919.00,2,2,
202213856434,20221385643403,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:FLL:DCA","33:33:38",1.00,"--:WN",1.00,"--:WN","WN","99","99",0.00,1.00,4.85,920.00,2,899.00,919.00,2,2,
202213856435,20221385643501,3,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,12191,1219102,31453,"HOU","US","48","TX","Texas",74,"DCA:ATL:MIA:HOU","38:34:33:74",0.00,"WN:WN:WN",0.00,"WN:WN:WN","WN","WN","WN",0.00,1.00,123.33,2096.00,5,2096.00,1218.00,2,2,
202213856435,20221385643504,1,2022,1,12191,1219102,31453,"HOU","US","48","TX","Texas",74,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"HOU:DCA","74:38",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,71.67,1218.00,3,1218.00,1218.00,2,2,
202213856436,20221385643601,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13303,1330303,32467,"MIA","US","12","FL","Florida",33,"DCA:ATL:MIA","38:34:33",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,89.75,1141.00,3,1141.00,919.00,2,2,
202213856436,20221385643603,2,2022,1,13303,1330303,32467,"MIA","US","12","FL","Florida",33,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MIA:MDW:DCA","33:41:38",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,140.25,1783.00,4,1783.00,919.00,2,2,
202213856437,20221385643701,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13495,1349505,33495,"MSY","US","22","LA","Louisiana",72,"DCA:ATL:MSY","38:34:72",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,97.00,972.00,2,972.00,969.00,2,2,
202213856438,20221385643801,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13495,1349505,33495,"MSY","US","22","LA","Louisiana",72,"DCA:ATL:MSY","38:34:72",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,113.00,972.00,2,972.00,969.00,2,2,
202213856439,20221385643901,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13495,1349505,33495,"MSY","US","22","LA","Louisiana",72,"DCA:ATL:MSY","38:34:72",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,176.00,972.00,2,972.00,969.00,2,2,
202213856440,20221385644001,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13495,1349505,33495,"MSY","US","22","LA","Louisiana",72,"DCA:ATL:MSY","38:34:72",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,214.00,972.00,2,972.00,969.00,2,2,
202213856441,20221385644101,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13495,1349505,33495,"MSY","US","22","LA","Louisiana",72,"DCA:ATL:MSY","38:34:72",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,101.66,972.00,2,972.00,969.00,2,2,
202213856441,20221385644103,1,2022,1,13495,1349505,33495,"MSY","US","22","LA","Louisiana",72,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MSY:DCA","72:38",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,101.34,969.00,2,969.00,969.00,2,2,
202213856442,20221385644201,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13495,1349505,33495,"MSY","US","22","LA","Louisiana",72,"DCA:ATL:MSY","38:34:72",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,127.70,972.00,2,972.00,969.00,2,2,
202213856442,20221385644203,1,2022,1,13495,1349505,33495,"MSY","US","22","LA","Louisiana",72,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MSY:DCA","72:38",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,127.30,969.00,2,969.00,969.00,2,2,
202213856443,20221385644301,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13495,1349505,33495,"MSY","US","22","LA","Louisiana",72,"DCA:ATL:MSY","38:34:72",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,151.73,972.00,2,972.00,969.00,2,2,
202213856443,20221385644303,1,2022,1,13495,1349505,33495,"MSY","US","22","LA","Louisiana",72,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MSY:DCA","72:38",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,151.27,969.00,2,969.00,969.00,2,2,
202213856444,20221385644401,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13495,1349505,33495,"MSY","US","22","LA","Louisiana",72,"DCA:ATL:MSY","38:34:72",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,175.27,972.00,2,972.00,969.00,2,2,
202213856444,20221385644403,1,2022,1,13495,1349505,33495,"MSY","US","22","LA","Louisiana",72,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MSY:DCA","72:38",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,174.73,969.00,2,969.00,969.00,2,2,
202213856445,20221385644501,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13495,1349505,33495,"MSY","US","22","LA","Louisiana",72,"DCA:ATL:MSY","38:34:72",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,220.84,972.00,2,972.00,969.00,2,2,
202213856445,20221385644503,1,2022,1,13495,1349505,33495,"MSY","US","22","LA","Louisiana",72,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,"MSY:DCA","72:38",0.00,"WN",0.00,"WN","WN","WN","WN",0.00,1.00,220.16,969.00,2,969.00,969.00,2,2,
202213856446,20221385644601,2,2022,1,11278,1127805,30852,"DCA","US","51","VA","Virginia",38,13577,1357702,31135,"MYR","US","45","SC","South Carolina",37,"DCA:ATL:MYR","38:34:37",0.00,"WN:WN",0.00,"WN:WN","WN","WN","WN",0.00,1.00,77.00,864.00,2,864.00,372.00,2,2,
